id,target,horizon,model,window,universe,features,eval_on,coverage,n,days,blocks,acc,null,skill,ci_lo,ci_hi,deff,agreement,day_acc,by_day,k,sel,calls_up,trials,se,bar,passes
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.5,359255,882,14,0.5351713963619157,0.5860656079943216,-0.05089421163240593,0.48674368423160624,0.5799381084127503,811.4816419747253,0.9229424687959163,0.691609977324263,"           day    n       acc   frac_up      y_up
0   2021-04-01  354  0.420904  0.039548  0.579096
1   2021-04-05  353  0.419263  0.033994  0.580737
2   2021-04-06  354  0.415254  0.033898  0.584746
3   2021-04-07  355  0.397183  0.030986  0.605634
4   2021-04-08  355  0.369014  0.061972  0.625352
..         ...  ...       ...       ...       ...
877 2024-09-26  448  0.513393  0.979911  0.502232
878 2024-09-27  449  0.501114  0.968820  0.483296
879 2024-09-30  449  0.512249  0.968820  0.489978
880 2024-10-01  450  0.488889  0.966667  0.468889
881 2024-10-02  450  0.484444  0.968889  0.466667

[882 rows x 5 columns]",,,,266,0.023774087801312255,0.07944598918072493,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.25,179401,882,14,0.544450699828875,0.5920870006298738,-0.0476363008009989,0.49182658146097835,0.5926116448815709,485.6796581706114,0.923287850841988,0.6904761904761905,"           day    n       acc   frac_up      y_up
0   2021-04-01  177  0.514124  0.028249  0.502825
1   2021-04-05  176  0.460227  0.017045  0.545455
2   2021-04-06  177  0.457627  0.028249  0.559322
3   2021-04-07  177  0.457627  0.028249  0.559322
4   2021-04-08  177  0.355932  0.033898  0.655367
..         ...  ...       ...       ...       ...
877 2024-09-26  224  0.540179  0.968750  0.526786
878 2024-09-27  224  0.504464  0.968750  0.491071
879 2024-09-30  224  0.544643  0.946429  0.508929
880 2024-10-01  225  0.546667  0.946667  0.520000
881 2024-10-02  225  0.520000  0.951111  0.488889

[882 rows x 5 columns]",,,,267,0.025710475362396065,0.0859456903172524,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.1,71488,882,14,0.5557576096687556,0.5832307520143241,-0.027473142345568413,0.5024634429859263,0.6047248674416944,196.00716869831007,0.9056614046304304,0.6768707482993197,"           day   n       acc   frac_up      y_up
0   2021-04-01  70  0.642857  0.042857  0.400000
1   2021-04-05  70  0.585714  0.042857  0.428571
2   2021-04-06  70  0.642857  0.042857  0.400000
3   2021-04-07  71  0.591549  0.042254  0.450704
4   2021-04-08  71  0.492958  0.056338  0.535211
..         ...  ..       ...       ...       ...
877 2024-09-26  89  0.573034  0.921348  0.539326
878 2024-09-27  89  0.550562  0.932584  0.528090
879 2024-09-30  89  0.584270  0.921348  0.528090
880 2024-10-01  90  0.611111  0.911111  0.566667
881 2024-10-02  90  0.533333  0.922222  0.500000

[882 rows x 5 columns]",,,,268,0.026087098075451055,0.08723384378984975,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.05,35519,882,14,0.5533376502716856,0.5616149103296827,-0.008277260057997116,0.5027616719823619,0.599266685759503,84.56829226512868,0.8760774542728795,0.6099773242630385,"           day   n       acc   frac_up      y_up
0   2021-04-01  35  0.714286  0.085714  0.371429
1   2021-04-05  35  0.685714  0.057143  0.371429
2   2021-04-06  35  0.685714  0.085714  0.400000
3   2021-04-07  35  0.657143  0.057143  0.400000
4   2021-04-08  35  0.628571  0.085714  0.457143
..         ...  ..       ...       ...       ...
877 2024-09-26  44  0.590909  0.886364  0.568182
878 2024-09-27  44  0.613636  0.886364  0.590909
879 2024-09-30  44  0.568182  0.863636  0.477273
880 2024-10-01  45  0.600000  0.844444  0.533333
881 2024-10-02  45  0.555556  0.844444  0.488889

[882 rows x 5 columns]",,,,269,0.024618625963556417,0.08235076755482773,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.02,13999,882,14,0.5478248446317594,0.5262518751339381,0.02157296949782128,0.4985311134543566,0.594755060031997,33.12892216382021,0.8186071121570321,0.5328798185941043,"           day   n       acc   frac_up      y_up
0   2021-04-01  14  0.857143  0.071429  0.214286
1   2021-04-05  14  0.857143  0.000000  0.142857
2   2021-04-06  14  0.857143  0.071429  0.214286
3   2021-04-07  14  0.857143  0.142857  0.285714
4   2021-04-08  14  0.785714  0.142857  0.357143
..         ...  ..       ...       ...       ...
877 2024-09-26  17  0.529412  0.705882  0.470588
878 2024-09-27  17  0.529412  0.764706  0.529412
879 2024-09-30  17  0.588235  0.647059  0.352941
880 2024-10-01  18  0.611111  0.611111  0.444444
881 2024-10-02  18  0.666667  0.611111  0.500000

[882 rows x 5 columns]",,,,270,0.02454692514735724,0.08213814875485359,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,0.01,6887,882,14,0.5416001161608828,0.5051546391752577,0.03644547698562506,0.4951991155466956,0.5881705027611456,15.862460686478995,0.7854285894251881,0.5079365079365079,"           day  n       acc   frac_up      y_up
0   2021-04-01  7  0.714286  0.000000  0.285714
1   2021-04-05  7  0.714286  0.000000  0.285714
2   2021-04-06  7  0.714286  0.000000  0.285714
3   2021-04-07  7  0.714286  0.000000  0.285714
4   2021-04-08  7  0.714286  0.142857  0.428571
..         ... ..       ...       ...       ...
877 2024-09-26  8  0.375000  0.500000  0.375000
878 2024-09-27  8  0.375000  0.500000  0.375000
879 2024-09-30  8  0.625000  0.375000  0.250000
880 2024-10-01  9  0.666667  0.222222  0.333333
881 2024-10-02  9  0.777778  0.333333  0.333333

[882 rows x 5 columns]",,,,271,0.023717190615931118,0.079387915700129,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,,8820,882,14,0.5727891156462585,0.5688208616780045,0.003968253968253954,0.5157568027210885,0.6300481859410431,31.061899110161963,0.5,0.7721088435374149,,5.0,balanced,0.5,272,0.02915596510713127,0.09762505673937198,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,,17640,882,14,0.5756802721088435,0.5464285714285714,0.029251700680272164,0.5195578231292517,0.628360260770975,51.93679349029047,0.5,0.7233560090702947,,10.0,balanced,0.5,273,0.027755723888194708,0.09296694091421034,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,,35280,882,14,0.5655328798185941,0.5225056689342403,0.043027210884353795,0.5143112244897959,0.6129896541950113,90.72798415405421,0.5,0.6122448979591837,,20.0,balanced,0.5,274,0.025173068802350852,0.08434389205383984,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,,70560,882,14,0.5504960317460318,0.508687641723356,0.04180839002267578,0.5038006660997733,0.5953574971655328,155.76606056732984,0.5,0.4580498866213152,,40.0,balanced,0.5,275,0.0233563344555509,0.07828220427656016,False
I_extremes10_63_logit_v2_all,extremes10,63,logit,expanding,liquid,v2_all,relative,,141120,882,14,0.5368551587301588,0.5323200113378684,0.0045351473922903285,0.4927993905895692,0.5782465277777776,274.73619266983485,0.5,0.31405895691609975,,80.0,balanced,0.5,276,0.021797739078624607,0.07308194439875455,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,1.0,718940,882,14,0.5206164631262692,0.5610815923442847,-0.04046512921801548,0.48527694964417173,0.5523510311483726,870.3563948919683,0.8816827880561985,0.6904761904761905,"           day    n       acc   frac_up      y_up
0   2021-04-01  708  0.416667  0.132768  0.583333
1   2021-04-05  707  0.434229  0.132956  0.574257
2   2021-04-06  709  0.414669  0.141044  0.576869
3   2021-04-07  710  0.395775  0.128169  0.591549
4   2021-04-08  710  0.401408  0.156338  0.597183
..         ...  ...       ...       ...       ...
877 2024-09-26  896  0.498884  0.947545  0.477679
878 2024-09-27  898  0.486637  0.945434  0.469933
879 2024-09-30  898  0.495546  0.946548  0.477728
880 2024-10-01  900  0.484444  0.946667  0.466667
881 2024-10-02  901  0.479467  0.944506  0.463929

[882 rows x 5 columns]",,,,277,0.01711073507760226,0.05738613781999881,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.5,359255,882,14,0.5336460174527843,0.5878888254860754,-0.05424280803329107,0.48315647547168256,0.5802247292246521,890.4810119168153,0.932363902807255,0.6575963718820862,"           day    n       acc   frac_up      y_up
0   2021-04-01  354  0.418079  0.033898  0.587571
1   2021-04-05  353  0.413598  0.033994  0.586402
2   2021-04-06  354  0.406780  0.039548  0.587571
3   2021-04-07  355  0.391549  0.030986  0.611268
4   2021-04-08  355  0.360563  0.053521  0.630986
..         ...  ...       ...       ...       ...
877 2024-09-26  448  0.511161  0.973214  0.497768
878 2024-09-27  449  0.496659  0.968820  0.478842
879 2024-09-30  449  0.507795  0.968820  0.485523
880 2024-10-01  450  0.484444  0.966667  0.468889
881 2024-10-02  450  0.480000  0.968889  0.462222

[882 rows x 5 columns]",,,,278,0.02476230963085957,0.08307466004924512,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.25,179401,882,14,0.5440939571128366,0.5947960156297902,-0.05070205851695364,0.4870865724506651,0.595553179168155,552.9831383744973,0.9313822199918925,0.6643990929705216,"           day    n       acc   frac_up      y_up
0   2021-04-01  177  0.519774  0.028249  0.497175
1   2021-04-05  176  0.488636  0.022727  0.522727
2   2021-04-06  177  0.457627  0.028249  0.559322
3   2021-04-07  177  0.463277  0.028249  0.553672
4   2021-04-08  177  0.367232  0.033898  0.644068
..         ...  ...       ...       ...       ...
877 2024-09-26  224  0.553571  0.964286  0.535714
878 2024-09-27  224  0.495536  0.968750  0.491071
879 2024-09-30  224  0.531250  0.959821  0.508929
880 2024-10-01  225  0.537778  0.946667  0.511111
881 2024-10-02  225  0.493333  0.960000  0.471111

[882 rows x 5 columns]",,,,279,0.027670052734053537,0.09285940895545416,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.1,71488,882,14,0.5579537824529991,0.5872733885407341,-0.029319606087734984,0.5001326107923406,0.610560176845045,225.84868216413398,0.912955394601799,0.6666666666666666,"           day   n       acc   frac_up      y_up
0   2021-04-01  70  0.657143  0.042857  0.385714
1   2021-04-05  70  0.628571  0.042857  0.385714
2   2021-04-06  70  0.628571  0.042857  0.414286
3   2021-04-07  71  0.619718  0.056338  0.436620
4   2021-04-08  71  0.507042  0.056338  0.521127
..         ...  ..       ...       ...       ...
877 2024-09-26  89  0.561798  0.943820  0.550562
878 2024-09-27  89  0.550562  0.943820  0.539326
879 2024-09-30  89  0.573034  0.932584  0.528090
880 2024-10-01  90  0.577778  0.911111  0.533333
881 2024-10-02  90  0.511111  0.922222  0.477778

[882 rows x 5 columns]",,,,280,0.0281702974624246,0.09456823489364598,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.05,35519,882,14,0.5567442777105212,0.5671612376474563,-0.010416959936935144,0.5045173551867236,0.6040291993046587,92.49768590342777,0.8830387391872033,0.6054421768707483,"           day   n       acc   frac_up      y_up
0   2021-04-01  35  0.742857  0.085714  0.342857
1   2021-04-05  35  0.685714  0.057143  0.371429
2   2021-04-06  35  0.657143  0.085714  0.428571
3   2021-04-07  35  0.628571  0.057143  0.428571
4   2021-04-08  35  0.628571  0.057143  0.428571
..         ...  ..       ...       ...       ...
877 2024-09-26  44  0.568182  0.886364  0.545455
878 2024-09-27  44  0.590909  0.909091  0.590909
879 2024-09-30  44  0.545455  0.886364  0.477273
880 2024-10-01  45  0.577778  0.822222  0.488889
881 2024-10-02  45  0.511111  0.844444  0.444444

[882 rows x 5 columns]",,,,281,0.02538567451988141,0.0852471563275982,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.02,13999,882,14,0.5483963140224302,0.5271805128937781,0.021215801128652068,0.4993091541108557,0.5924523421974894,30.66428542536757,0.8222529752641797,0.5521541950113379,"           day   n       acc   frac_up      y_up
0   2021-04-01  14  0.857143  0.071429  0.214286
1   2021-04-05  14  0.785714  0.000000  0.214286
2   2021-04-06  14  0.857143  0.071429  0.214286
3   2021-04-07  14  0.857143  0.142857  0.285714
4   2021-04-08  14  0.642857  0.142857  0.500000
..         ...  ..       ...       ...       ...
877 2024-09-26  17  0.529412  0.705882  0.470588
878 2024-09-27  17  0.588235  0.764706  0.588235
879 2024-09-30  17  0.588235  0.705882  0.411765
880 2024-10-01  18  0.611111  0.611111  0.444444
881 2024-10-02  18  0.611111  0.611111  0.444444

[882 rows x 5 columns]",,,,282,0.02376101736903922,0.07981655772097578,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,0.01,6887,882,14,0.5527806011325687,0.4980397851023668,0.054740816030201866,0.509934716487703,0.594680779651915,13.40323349587945,0.782285930245114,0.5566893424036281,"           day  n       acc   frac_up      y_up
0   2021-04-01  7  0.714286  0.142857  0.428571
1   2021-04-05  7  0.714286  0.000000  0.285714
2   2021-04-06  7  0.714286  0.000000  0.285714
3   2021-04-07  7  0.714286  0.142857  0.428571
4   2021-04-08  7  0.714286  0.142857  0.428571
..         ... ..       ...       ...       ...
877 2024-09-26  8  0.625000  0.375000  0.500000
878 2024-09-27  8  0.375000  0.500000  0.375000
879 2024-09-30  8  0.625000  0.500000  0.125000
880 2024-10-01  9  0.777778  0.333333  0.333333
881 2024-10-02  9  0.777778  0.333333  0.333333

[882 rows x 5 columns]",,,,283,0.021618893664339785,0.07264364485822493,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,,8820,882,14,0.5717687074829932,0.5648526077097505,0.006916099773242701,0.5107596371882086,0.6289143990929704,33.07108123033729,0.5,0.782312925170068,,5.0,balanced,0.5,284,0.030141520894071894,0.10131294908362823,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,,17640,882,14,0.5769274376417234,0.5456349206349206,0.0312925170068028,0.5185912698412699,0.6286281179138322,53.68641535163595,0.5,0.7154195011337868,,10.0,balanced,0.5,285,0.02807062450830671,0.09438151460962582,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,,35280,882,14,0.5677437641723356,0.5218253968253969,0.04591836734693877,0.5175,0.6141163548752835,89.47480533545414,0.5,0.6213151927437641,,20.0,balanced,0.5,286,0.024647029304919268,0.08289607450525821,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,,70560,882,14,0.5514880952380953,0.5070153061224489,0.04447278911564634,0.5012329931972789,0.5976998299319727,171.45103218928327,0.5,0.46938775510204084,,40.0,balanced,0.5,287,0.024608886922115766,0.08279332385212486,False
I_extremes10_63_logit_v2_no_market,extremes10,63,logit,expanding,liquid,v2_no_market,relative,,141120,882,14,0.5394557823129251,0.5311366213151928,0.008319160997732333,0.49327380952380956,0.5824775014172335,292.2233514394648,0.5,0.32086167800453513,,80.0,balanced,0.5,288,0.02275604385036326,0.07658320282228412,False
I_relative_63_logit_v2_all,relative,63,logit,expanding,liquid,v2_all,relative,1.0,718940,882,14,0.5099744067655159,0.5610982835841656,-0.051123876818649716,0.47177123349828476,0.5450329487377386,1016.2136376080169,0.7792959819815279,0.6405895691609977,"           day    n       acc   frac_up      y_up
0   2021-04-01  708  0.433616  0.225989  0.583333
1   2021-04-05  707  0.438472  0.213579  0.574257
2   2021-04-06  709  0.397743  0.217207  0.576869
3   2021-04-07  710  0.392958  0.223944  0.591549
4   2021-04-08  710  0.395775  0.246479  0.597183
..         ...  ...       ...       ...       ...
877 2024-09-26  896  0.491071  0.881696  0.477679
878 2024-09-27  898  0.484410  0.863029  0.469933
879 2024-09-30  898  0.497773  0.853007  0.477728
880 2024-10-01  900  0.493333  0.860000  0.466667
881 2024-10-02  901  0.488346  0.869034  0.463929

[882 rows x 5 columns]",,,,289,0.018689213071289235,0.06291593430850208,False
I_relative_63_logit_v2_all,relative,63,logit,expanding,liquid,v2_all,relative,0.5,359255,882,14,0.5145314609400008,0.57250421010146,-0.057972749161459225,0.4629206285031363,0.5599248729880084,912.2395525830954,0.8470833954584901,0.5963718820861678,"           day    n       acc   frac_up      y_up
0   2021-04-01  354  0.437853  0.135593  0.584746
1   2021-04-05  353  0.419263  0.099150  0.589235
2   2021-04-06  354  0.409605  0.110169  0.593220
3   2021-04-07  355  0.402817  0.123944  0.608451
4   2021-04-08  355  0.385915  0.157746  0.619718
..         ...  ...       ...       ...       ...
877 2024-09-26  448  0.477679  0.933036  0.450893
878 2024-09-27  449  0.467706  0.926503  0.438753
879 2024-09-30  449  0.483296  0.915367  0.452116
880 2024-10-01  450  0.446667  0.924444  0.424444
881 2024-10-02  450  0.455556  0.920000  0.437778

[882 rows x 5 columns]",,,,290,0.02474598073593676,0.083331008411272,False
I_relative_63_logit_v2_all,relative,63,logit,expanding,liquid,v2_all,relative,0.25,179401,882,14,0.5225834861567104,0.5708663831305288,-0.04828289697381849,0.4648174361357627,0.5746899065548449,576.6740972256708,0.8397863527428312,0.572562358276644,"           day    n       acc   frac_up      y_up
0   2021-04-01  177  0.451977  0.141243  0.542373
1   2021-04-05  176  0.409091  0.102273  0.568182
2   2021-04-06  177  0.412429  0.090395  0.564972
3   2021-04-07  177  0.418079  0.112994  0.581921
4   2021-04-08  177  0.372881  0.180791  0.638418
..         ...  ...       ...       ...       ...
877 2024-09-26  224  0.464286  0.897321  0.424107
878 2024-09-27  224  0.459821  0.892857  0.424107
879 2024-09-30  224  0.522321  0.879464  0.473214
880 2024-10-01  225  0.480000  0.875556  0.435556
881 2024-10-02  225  0.480000  0.871111  0.448889

[882 rows x 5 columns]",,,,291,0.028028691433439328,0.09441404085451709,False
